file_path,column_name,data_type,missing_percentage,unique_count,sample_value,classification,notes
sensor_data\sub_data\uwb_distance\T08\T08_0722.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0722.csv,LOS_probability,float64,0.0,98,90.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0722.csv,RSSI_dBm,float64,0.0,230,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0723.csv,timestamp,float64,0.0,625,1690088411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0723.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0723.csv,distance_m,float64,0.0,966,8.77,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0723.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0723.csv,LOS_probability,float64,0.0,101,98.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0723.csv,RSSI_dBm,float64,0.0,260,-93.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0724.csv,timestamp,float64,0.0,625,1690174811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0724.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0724.csv,distance_m,float64,0.0,940,7.11,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0724.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0724.csv,LOS_probability,float64,0.0,98,98.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0724.csv,RSSI_dBm,float64,0.0,244,-82.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0725.csv,timestamp,float64,0.0,625,1690261211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0725.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0725.csv,distance_m,float64,0.0,877,8.89,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0725.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0725.csv,LOS_probability,float64,0.0,101,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0725.csv,RSSI_dBm,float64,0.0,246,-97.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0726.csv,timestamp,float64,0.0,625,1690347611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0726.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0726.csv,distance_m,float64,0.0,633,7.96,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0726.csv,n_samples,float64,0.0,6,3.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0726.csv,LOS_probability,float64,0.0,98,98.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0726.csv,RSSI_dBm,float64,0.0,226,-94.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0727.csv,timestamp,float64,0.0,625,1690434011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0727.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0727.csv,distance_m,float64,0.0,624,6.89,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0727.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0727.csv,LOS_probability,float64,0.0,100,83.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0727.csv,RSSI_dBm,float64,0.0,231,-91.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0728.csv,timestamp,float64,0.0,625,1690520411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0728.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0728.csv,distance_m,float64,0.0,979,9.94,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0728.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0728.csv,LOS_probability,float64,0.0,103,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0728.csv,RSSI_dBm,float64,0.0,242,-99.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0729.csv,timestamp,float64,0.0,625,1690606811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0729.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0729.csv,distance_m,float64,0.0,891,9.67,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0729.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0729.csv,LOS_probability,float64,0.0,97,2.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0729.csv,RSSI_dBm,float64,0.0,244,-80.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0730.csv,timestamp,float64,0.0,625,1690693211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0730.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0730.csv,distance_m,float64,0.0,960,7.42,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0730.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0730.csv,LOS_probability,float64,0.0,101,93.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0730.csv,RSSI_dBm,float64,0.0,251,-91.4,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0731.csv,timestamp,float64,0.0,625,1690779611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0731.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0731.csv,distance_m,float64,0.0,1032,10.61,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0731.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0731.csv,LOS_probability,float64,0.0,95,75.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0731.csv,RSSI_dBm,float64,0.0,275,-97.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0801.csv,timestamp,float64,0.0,625,1690866011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0801.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0801.csv,distance_m,float64,0.0,923,12.09,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0801.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0801.csv,LOS_probability,float64,0.0,101,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0801.csv,RSSI_dBm,float64,0.0,272,-95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0802.csv,timestamp,float64,0.0,625,1690952411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0802.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0802.csv,distance_m,float64,0.0,929,12.64,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0802.csv,n_samples,float64,0.0,6,1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0802.csv,LOS_probability,float64,0.0,102,85.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0802.csv,RSSI_dBm,float64,0.0,246,-95.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0803.csv,timestamp,float64,0.0,625,1691038811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0803.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0803.csv,distance_m,float64,0.0,1210,14.69,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0803.csv,n_samples,float64,0.0,6,2.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0803.csv,LOS_probability,float64,0.0,100,95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0803.csv,RSSI_dBm,float64,0.0,274,-94.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0804.csv,timestamp,float64,0.0,625,1691125211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T08\T08_0804.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T08\T08_0804.csv,distance_m,float64,0.0,890,7.15,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0804.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0804.csv,LOS_probability,float64,0.0,98,92.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T08\T08_0804.csv,RSSI_dBm,float64,0.0,249,-93.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0721.csv,timestamp,float64,0.0,625,1689960611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0721.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0721.csv,distance_m,float64,0.0,1140,6.81,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0721.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0721.csv,LOS_probability,float64,0.0,99,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0721.csv,RSSI_dBm,float64,0.0,274,-99.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0722.csv,timestamp,float64,0.0,625,1690002011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0722.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0722.csv,distance_m,float64,0.0,551,9.91,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0722.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0722.csv,LOS_probability,float64,0.0,95,95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0722.csv,RSSI_dBm,float64,0.0,269,-94.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0723.csv,timestamp,float64,0.0,625,1690088411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0723.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0723.csv,distance_m,float64,0.0,1219,8.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0723.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0723.csv,LOS_probability,float64,0.0,100,94.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0723.csv,RSSI_dBm,float64,0.0,287,-94.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0724.csv,timestamp,float64,0.0,625,1690174811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0724.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0724.csv,distance_m,float64,0.0,926,7.95,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0724.csv,n_samples,float64,0.0,6,1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0724.csv,LOS_probability,float64,0.0,95,100.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0724.csv,RSSI_dBm,float64,0.0,242,-93.9,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0725.csv,timestamp,float64,0.0,625,1690261211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0725.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0725.csv,distance_m,float64,0.0,913,19.24,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0725.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0725.csv,LOS_probability,float64,0.0,100,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0725.csv,RSSI_dBm,float64,0.0,270,-100.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0726.csv,timestamp,float64,0.0,625,1690347611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0726.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0726.csv,distance_m,float64,0.0,573,6.72,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0726.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0726.csv,LOS_probability,float64,0.0,101,91.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0726.csv,RSSI_dBm,float64,0.0,240,-82.3,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0727.csv,timestamp,float64,0.0,625,1690434011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0727.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0727.csv,distance_m,float64,0.0,1256,9.02,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0727.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0727.csv,LOS_probability,float64,0.0,99,9.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0727.csv,RSSI_dBm,float64,0.0,275,-99.8,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0728.csv,timestamp,float64,0.0,625,1690520411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0728.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0728.csv,distance_m,float64,0.0,1172,8.71,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0728.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0728.csv,LOS_probability,float64,0.0,103,98.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0728.csv,RSSI_dBm,float64,0.0,267,-96.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0729.csv,timestamp,float64,0.0,625,1690606811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0729.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0729.csv,distance_m,float64,0.0,1270,7.86,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0729.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0729.csv,LOS_probability,float64,0.0,94,75.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0729.csv,RSSI_dBm,float64,0.0,266,-95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0730.csv,timestamp,float64,0.0,625,1690693211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0730.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0730.csv,distance_m,float64,0.0,1221,8.05,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0730.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0730.csv,LOS_probability,float64,0.0,97,91.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0730.csv,RSSI_dBm,float64,0.0,271,-92.5,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0731.csv,timestamp,float64,0.0,625,1690779611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0731.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0731.csv,distance_m,float64,0.0,1241,6.57,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0731.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0731.csv,LOS_probability,float64,0.0,100,61.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0731.csv,RSSI_dBm,float64,0.0,248,-83.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0801.csv,timestamp,float64,0.0,625,1690866011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0801.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0801.csv,distance_m,float64,0.0,1347,8.35,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0801.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0801.csv,LOS_probability,float64,0.0,100,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0801.csv,RSSI_dBm,float64,0.0,253,-100.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0802.csv,timestamp,float64,0.0,625,1690952411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0802.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0802.csv,distance_m,float64,0.0,581,6.69,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0802.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0802.csv,LOS_probability,float64,0.0,98,97.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0802.csv,RSSI_dBm,float64,0.0,248,-93.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0803.csv,timestamp,float64,0.0,625,1691038811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0803.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0803.csv,distance_m,float64,0.0,1340,20.53,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0803.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0803.csv,LOS_probability,float64,0.0,98,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0803.csv,RSSI_dBm,float64,0.0,286,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0804.csv,timestamp,float64,0.0,625,1691125211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T09\T09_0804.csv,anchor_id,float64,0.0,9,-1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T09\T09_0804.csv,distance_m,float64,0.0,1020,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0804.csv,n_samples,float64,0.0,6,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0804.csv,LOS_probability,float64,0.0,98,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T09\T09_0804.csv,RSSI_dBm,float64,0.0,256,-0.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0721.csv,timestamp,float64,0.0,625,1689960611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T10\T10_0721.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T10\T10_0721.csv,distance_m,float64,0.0,1073,5.67,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0721.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0721.csv,LOS_probability,float64,0.0,104,96.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0721.csv,RSSI_dBm,float64,0.0,261,-95.6,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0722.csv,timestamp,float64,0.0,625,1690002011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T10\T10_0722.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T10\T10_0722.csv,distance_m,float64,0.0,998,6.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0722.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0722.csv,LOS_probability,float64,0.0,101,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0722.csv,RSSI_dBm,float64,0.0,248,-91.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0723.csv,timestamp,float64,0.0,625,1690088411.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T10\T10_0723.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T10\T10_0723.csv,distance_m,float64,0.0,532,6.81,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0723.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0723.csv,LOS_probability,float64,0.0,95,0.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0723.csv,RSSI_dBm,float64,0.0,236,-99.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0724.csv,timestamp,float64,0.0,625,1690174811.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T10\T10_0724.csv,anchor_id,float64,0.0,9,-1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T10\T10_0724.csv,distance_m,float64,0.0,785,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0724.csv,n_samples,float64,0.0,6,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0724.csv,LOS_probability,float64,0.0,96,-1.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0724.csv,RSSI_dBm,float64,0.0,252,-0.1,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0725.csv,timestamp,float64,0.0,625,1690261211.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T10\T10_0725.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T10\T10_0725.csv,distance_m,float64,0.0,568,12.21,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0725.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0725.csv,LOS_probability,float64,0.0,97,95.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0725.csv,RSSI_dBm,float64,0.0,249,-100.7,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0726.csv,timestamp,float64,0.0,625,1690347611.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T10\T10_0726.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T10\T10_0726.csv,distance_m,float64,0.0,1147,6.28,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0726.csv,n_samples,float64,0.0,6,5.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0726.csv,LOS_probability,float64,0.0,99,84.0,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0726.csv,RSSI_dBm,float64,0.0,268,-94.2,UNKNOWN / NEEDS REVIEW,
sensor_data\sub_data\uwb_distance\T10\T10_0727.csv,timestamp,float64,0.0,625,1690434011.0,KEEP candidate,
sensor_data\sub_data\uwb_distance\T10\T10_0727.csv,anchor_id,float64,0.0,9,1.0,IDENTIFIER,
sensor_data\sub_data\uwb_distance\T10\T10_0727.csv,distance_m,float64,0.0,731,7.0,UNKNOWN / NEEDS REVIEW,
